pseudocode,balavatika_located_yn,special_training,material_training,free_text_books_pr,free_uniform_pr,free_text_books_up,free_uniform_up,acad_inspections,crc_coordinator,block_level_officers,district_officers,smc_exists,smc_smdc_same,smc_smdc_meetings,grants_receipt,grants_expenditure
3618192,2,9,2,1,1,1,1,0,0,0,0,1,9,0,480000,480000
6962994,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
7629618,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
9834360,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
5178556,2,9,2,1,2,2,2,0,0,0,0,1,9,0,0,0
1127945,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4655742,0,9,2,2,2,2,2,0,0,0,0,2,2,0,0,0
7144384,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
5109256,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
8250869,2,9,2,1,2,2,2,0,0,0,0,2,9,0,25000,25000
2252630,0,9,2,2,2,2,2,0,0,0,0,1,2,0,0,0
4822221,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1422514,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4740279,2,9,2,1,2,1,2,0,0,0,0,2,9,0,50000,50000
5412221,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
4125309,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
9978254,1,9,2,1,2,1,2,0,0,0,0,2,9,0,50000,50000
5427685,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
6616737,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
3294528,2,9,2,1,2,1,2,0,0,0,0,1,9,0,75000,75000
5294890,2,9,1,1,1,1,1,52,0,47,5,1,9,9,85000,85000
8466519,2,9,1,1,2,1,2,0,0,0,0,1,9,0,85000,85000
7473997,2,9,1,1,1,1,1,25,20,5,0,2,9,0,75000,75000
5351029,2,9,1,1,1,1,1,35,0,35,0,2,9,0,75000,75000
8616805,2,9,1,1,2,1,2,0,0,0,0,1,9,0,75000,75000
2955596,2,9,1,1,1,1,1,40,0,40,0,1,9,0,75000,75000
4967240,2,9,1,1,2,1,2,0,0,0,0,1,9,0,75000,75000
7343134,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
4670390,2,9,1,1,2,2,2,0,0,0,0,1,9,0,50000,50000
9455228,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4107458,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9343904,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
9765284,0,9,2,2,2,2,2,0,0,0,0,1,1,0,0,0
1542826,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2203113,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8440516,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
2695707,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5962426,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2186400,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4561376,2,9,2,2,2,2,2,0,0,0,0,2,9,0,50000,50000
9840631,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
2979658,2,9,2,2,2,2,2,0,0,0,0,2,9,0,75000,0
2409846,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8304442,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1644109,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1947161,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
9662788,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
7653033,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
6541481,2,9,2,1,2,1,2,0,0,0,0,2,9,0,50000,50000
7877803,2,9,2,1,2,1,2,0,0,0,0,2,9,0,50000,50000
1032543,2,9,2,1,2,1,2,0,0,0,0,2,9,0,50000,50000
3440264,2,9,2,1,2,1,2,6,4,0,2,2,9,0,85000,85000
3451571,2,9,2,1,2,2,2,99,0,0,0,1,9,0,0,0
6042834,2,9,2,1,2,2,2,99,0,0,0,1,9,0,0,0
9988515,2,9,1,1,1,1,1,0,0,0,0,1,9,0,75000,75000
8482250,2,9,1,1,1,1,1,0,0,0,0,2,9,0,75000,75000
7765451,2,9,1,1,1,1,1,0,0,0,0,1,9,0,75000,75000
4827914,2,9,1,1,1,1,1,40,0,40,0,1,9,0,75000,75000
7739404,2,9,1,1,2,2,2,0,0,0,0,1,9,0,50000,50000
6937294,2,9,1,1,1,1,1,35,0,35,0,2,9,0,75000,75000
2564417,2,9,1,1,1,1,1,0,0,30,0,1,9,0,75000,75000
1359239,2,9,1,1,1,2,1,0,0,2,1,1,9,12,110000,110000
2290788,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8653123,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7007072,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
5461217,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6520625,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
7416230,0,9,2,2,2,2,2,15,1,7,7,9,1,4,125000,122000
4550103,2,9,1,1,1,2,2,99,0,98,1,2,9,0,0,0
5293121,2,9,1,1,1,2,2,99,0,98,3,2,9,0,0,0
4764197,0,9,2,2,2,1,2,0,0,0,0,2,2,0,0,0
4076792,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6121376,2,9,1,1,1,2,2,0,0,0,0,2,9,0,0,0
3178769,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4488937,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4369212,2,9,1,1,2,1,2,1,1,1,0,1,9,2,85000,85000
1218847,0,9,2,2,2,1,1,1,2,2,2,1,1,1,79894000,66883000
1006214,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5860207,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3016822,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
1670605,1,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
7487368,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
4392650,2,9,2,1,2,1,2,0,0,0,0,2,9,0,50000,50000
2008661,2,9,2,1,2,1,2,0,0,0,0,2,9,0,50000,50000
8593589,2,9,2,1,2,1,2,0,0,0,0,2,9,0,50000,50000
6172413,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
5072136,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
2511505,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
2456160,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
7857673,2,9,1,1,1,2,2,0,0,0,0,1,9,0,55000,55000
7644122,2,9,2,1,2,2,2,18,0,17,0,1,9,0,25000,25000
6877869,2,9,1,1,1,1,1,80,0,80,0,1,9,10,80000,80000
2765476,2,9,1,1,2,2,2,0,0,0,0,2,9,0,0,0
7388999,2,9,1,1,1,1,1,0,0,0,0,1,9,0,88200,88200
9014700,2,9,1,1,1,1,1,50,50,60,10,1,9,2,75000,75000
9102046,2,9,2,1,2,1,2,0,0,0,0,1,9,0,75000,75000
3250166,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
8740312,2,9,1,1,2,2,2,0,0,0,0,1,9,0,25000,25000
4754924,2,9,1,1,1,1,1,22,20,2,0,1,9,0,75000,75000
7173465,2,9,1,1,1,1,1,35,0,35,0,1,9,0,75000,75000
2115310,2,9,1,1,2,2,2,28,0,28,0,2,9,0,50000,50000
8922648,2,9,1,1,1,1,1,0,0,0,0,1,9,0,50000,50000
3362776,2,9,1,1,1,2,2,15,12,12,0,1,9,12,25000,25000
3944327,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
1910863,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
8201785,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
1997675,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
7943677,2,9,1,1,1,1,1,40,0,40,0,2,9,0,75000,75000
9477251,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4153991,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1428603,1,9,2,1,2,1,2,12,6,55,9,1,9,6,85000,85000
1292203,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2591282,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4583572,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2648274,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1256891,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
4814834,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8304977,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7297761,2,9,2,1,2,1,2,0,0,0,0,2,9,0,50000,50000
9762862,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
4255712,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
8138807,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
8897249,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
7624222,2,9,1,1,1,1,1,0,0,0,0,1,9,0,75000,75000
3951078,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
4983812,2,9,1,1,2,1,2,25,0,20,5,1,9,0,75000,75000
6353042,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
8299713,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
2043375,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6610675,2,9,2,1,2,2,2,0,0,0,0,1,9,0,50000,50000
3817500,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
5977065,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
3107359,2,9,2,1,2,2,2,0,0,0,0,2,9,0,50000,50000
1797485,2,9,2,1,2,2,2,27,13,9,5,1,9,12,50000,50000
9692522,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8408656,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9970827,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4106264,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7541489,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1094368,2,9,1,1,2,2,2,99,0,95,3,2,9,0,0,0
9829168,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
2532142,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6912220,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2504051,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1149935,2,9,2,1,2,1,2,0,0,0,0,1,9,0,0,0
4823000,2,9,2,1,2,1,2,0,0,0,0,2,9,0,50000,50000
4805840,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
1473918,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
2235006,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
7238607,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
1403541,2,9,1,1,2,1,2,25,5,20,0,1,9,10,0,0
6564543,2,9,1,1,1,2,2,36,0,36,0,1,9,5,25000,25000
1477129,2,9,1,1,1,2,2,0,0,0,0,1,9,0,50000,0
4448060,2,9,1,1,2,1,2,0,0,0,0,1,9,0,75000,75000
5203148,2,9,1,1,1,1,1,0,0,0,0,2,9,0,0,0
3530502,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
2501042,2,9,2,1,2,1,2,67,7,18,3,1,9,11,75000,75000
2311839,2,9,1,1,2,1,2,35,0,35,0,1,9,0,85000,85000
6490147,1,9,2,1,2,2,2,0,0,0,0,1,9,0,0,0
2408059,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
4302452,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
4873156,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
2185905,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
3661054,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
5324796,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7094789,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3851720,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
6018837,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8381575,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
7704294,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5288081,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9464943,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5290839,0,9,2,2,2,2,2,0,0,0,0,9,1,0,75000,75000
2372213,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8509085,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1091868,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8871750,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3781569,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3829004,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2697564,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8973401,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4912504,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1018261,2,9,1,1,2,2,2,19,0,18,19,1,9,8,55000,55000
4811677,2,9,2,1,2,1,2,0,0,0,0,2,9,0,50000,50000
3918059,2,9,2,1,2,1,2,0,0,0,0,2,9,0,50000,50000
5575356,2,9,2,1,2,1,2,0,0,0,0,2,9,0,50000,50000
7056902,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
3726931,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
2652857,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
2243046,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
7651108,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
6197428,2,9,2,1,2,2,2,40,0,3,0,1,9,0,50000,50000
2487950,2,9,2,1,2,2,2,0,0,0,0,1,9,0,50000,50000
3193149,2,9,2,1,1,2,2,0,0,0,0,2,9,0,50000,50000
7850860,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
8953984,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
7979170,2,9,2,1,2,2,2,0,0,0,0,1,9,0,0,0
6269534,2,9,2,1,2,2,2,0,0,0,0,1,9,0,0,0
9258732,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
3344649,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
7183228,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
4230451,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
4028141,2,9,1,1,1,2,2,24,48,12,1,1,9,14,50000,50000
7305965,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4770988,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5410429,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4059875,2,9,1,1,2,2,2,0,0,0,0,1,9,0,25000,25000
7513541,2,9,2,1,2,1,2,0,0,0,0,1,9,0,50000,50000
5488537,0,9,2,2,2,2,2,0,0,0,0,9,1,0,0,0
8155261,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7423566,2,9,1,1,1,1,1,99,0,98,1,2,9,0,0,0
6631270,2,9,2,2,2,2,2,0,0,0,0,2,9,0,50000,50000
6499083,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1079613,2,9,2,1,2,2,2,5,0,48,1,2,9,0,50000,50000
2197506,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1145598,2,9,2,1,2,1,2,0,0,2,0,1,9,0,0,0
8611363,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3721569,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5051514,1,9,2,1,2,2,2,0,0,0,0,2,9,0,50000,0
5446980,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2332388,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6202136,2,9,1,1,2,2,2,2,0,32,0,2,9,0,85000,85000
2586353,1,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
9513146,2,9,2,1,2,1,2,0,0,0,0,2,9,0,50000,50000
7974567,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
1739999,2,9,2,1,2,1,2,0,0,0,0,2,9,0,50000,50000
9492772,2,9,2,1,2,1,2,0,0,0,0,2,9,0,50000,50000
5837341,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
5197672,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
3234480,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
1917729,2,9,1,1,1,2,2,0,0,12,0,1,9,10,25000,25000
7599546,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
3756982,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
3271744,2,9,2,1,1,1,1,0,0,0,0,2,9,0,0,0
2556815,1,9,1,1,1,1,1,99,10,10,0,1,9,0,50000,50000
2322395,2,9,1,1,1,2,2,40,0,6,0,1,9,12,50000,50000
6673591,2,9,1,1,2,2,2,0,0,0,0,1,9,0,50000,50000
7258673,2,9,2,1,1,1,1,15,25,5,4,1,9,12,85000,85000
6294593,2,9,1,1,1,2,2,0,0,0,0,1,9,0,25000,25000
8001928,2,9,2,1,2,2,2,0,0,0,0,1,9,0,50000,50000
5354900,2,9,1,1,1,2,2,11,3,7,1,1,9,12,50000,50000
8553349,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
1313432,2,9,2,1,2,1,2,99,0,0,0,1,9,0,0,0
2819343,2,9,2,1,2,1,2,99,0,0,0,1,9,0,0,0
1203071,2,9,2,1,2,2,2,99,0,0,0,2,9,0,0,0
7735721,2,9,2,1,2,2,2,99,0,0,0,1,9,0,0,0
3257672,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
3052327,2,9,1,1,1,2,2,28,0,28,0,1,9,4,50000,50000
1777290,2,9,1,1,1,2,2,0,0,0,0,1,9,6,50000,50000
7720438,2,9,1,1,1,1,1,0,0,0,0,1,9,0,50000,50000
2888769,2,9,1,1,2,2,2,0,0,0,0,1,9,0,0,0
7644537,2,9,2,1,2,2,2,16,0,4,3,1,9,10,50000,50000
4678173,2,9,1,1,1,1,1,0,0,0,0,1,9,0,50000,50000
1693484,2,9,1,1,2,2,2,35,0,35,0,1,9,0,0,0
4567475,2,9,2,1,1,1,1,0,0,0,0,1,9,0,75000,75000
9204708,2,9,2,1,2,1,2,0,0,1,0,2,9,0,50000,50000
6191525,2,9,1,1,2,2,2,0,0,0,0,1,9,0,50000,50000
5877032,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
8120572,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
1356721,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2453333,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2160531,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2186127,2,9,2,2,2,2,2,0,0,0,0,1,1,3,0,0
2314491,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4224216,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6526541,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
9327273,2,9,2,1,1,2,2,0,0,0,0,2,9,0,55000,55000
4207855,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5100005,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1643007,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2718230,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2552516,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4965887,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
5186547,2,9,2,1,2,1,2,0,0,0,0,2,9,0,50000,50000
9264809,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6911742,2,9,2,1,2,1,2,0,0,0,0,1,9,0,50000,50000
5943964,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
7998611,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
7823065,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6952240,2,9,2,2,2,2,2,0,0,0,0,2,9,0,75000,75000
6931410,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
1933580,2,9,1,1,1,2,2,0,0,0,0,1,9,0,0,0
4239173,2,9,2,1,2,1,2,12,10,12,6,1,9,0,0,0
3599001,2,9,2,1,2,2,2,0,0,0,0,1,9,0,0,0
9242576,2,9,2,1,2,2,2,0,0,0,0,1,9,0,0,0
9308484,2,9,1,1,1,2,2,0,0,0,0,2,9,0,0,0
6845605,2,9,1,1,2,1,2,0,0,0,0,1,9,12,77000,77000
6940049,2,9,1,1,1,2,2,10,8,2,0,2,9,0,50000,50000
9778134,2,9,1,1,1,1,1,0,0,0,0,1,9,0,85000,85000
1474616,2,9,1,1,2,1,2,3,0,3,1,1,9,7,75000,75000
6418215,2,9,1,1,2,2,2,28,0,28,0,1,9,0,10000,10000
1999224,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
5184712,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
1508154,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
7086460,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
7608720,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3124732,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6457608,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6167342,0,9,2,2,2,2,2,0,0,0,0,2,1,0,0,0
9803136,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2171235,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2317364,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
5672568,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
1024223,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
7464520,2,9,2,2,2,2,2,0,0,0,0,2,9,0,50000,0
3383306,2,9,2,1,1,2,2,42,0,42,0,1,9,5,50000,50000
8087658,2,9,2,1,2,1,2,0,0,0,0,2,9,0,75000,75000
8687221,2,9,2,2,2,2,2,0,0,0,0,1,9,0,50000,50000
3727653,2,9,2,1,2,2,2,0,0,0,0,1,9,0,50000,50000
5714969,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4952837,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7096446,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8696240,2,9,2,1,2,2,2,0,0,0,0,1,9,0,0,0
5991398,2,9,2,1,2,1,2,0,0,0,0,2,9,0,0,0
4896762,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
1113780,2,9,2,1,2,1,2,0,0,0,0,2,9,0,50000,50000
3006010,2,9,2,1,2,2,2,0,0,0,0,2,9,0,0,0
3415596,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
7433462,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
2755965,2,9,1,1,1,2,2,0,0,0,0,2,9,0,25000,25000
2317116,2,9,1,1,1,2,2,0,0,0,0,1,9,0,25000,25000
2979644,2,9,1,1,2,1,2,30,0,30,0,2,9,0,75000,75000
9185525,2,9,1,1,2,2,2,0,0,0,0,1,9,0,0,0
8434942,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
2312819,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
1959587,2,9,1,2,2,2,2,4,60,6,1,1,9,0,50000,50000
4391993,2,9,2,1,1,2,2,25,0,25,0,1,9,0,50000,50000
2986150,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
3843400,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
6673097,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
9319560,2,9,2,1,1,2,2,0,0,0,0,1,9,0,25000,25000
3231195,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1176111,0,9,2,2,2,2,2,0,0,0,0,2,1,0,0,0
2090855,0,9,2,2,2,2,2,32,45,26,5,1,1,6,75000,75000
8404567,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4134977,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
9630648,2,9,2,1,1,1,1,20,0,20,0,2,9,0,85000,85000
7154330,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
7104721,2,9,2,1,2,2,2,0,0,0,0,2,9,0,25000,25000
8066541,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4524899,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1399547,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9657277,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8185620,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9746821,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2974379,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
7951598,2,9,2,1,2,1,2,99,0,0,0,1,9,0,0,0
7594583,2,9,2,2,2,2,2,0,0,0,0,1,9,0,0,0
1553916,2,9,2,1,2,2,2,70,0,68,2,1,9,10,25000,25000
5350733,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
7857006,2,9,2,1,1,1,1,0,0,0,0,1,9,0,50000,0
3471890,2,9,1,1,2,1,2,0,0,0,0,1,9,0,0,0
8179891,2,9,1,1,1,1,1,5,4,8,2,2,9,0,90000,90000
1532584,1,9,2,1,1,1,1,0,0,0,0,1,9,8,0,0
4594655,2,9,1,1,1,1,1,0,0,0,0,2,9,0,75000,75000
9959894,2,9,1,1,2,2,2,0,0,0,0,1,9,0,50000,50000
4178109,2,9,1,1,1,1,1,0,0,0,0,1,9,0,75000,75000
9733762,2,9,2,1,2,2,2,0,0,0,0,1,9,0,0,0
8527082,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
9405385,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
7088859,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
4357899,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1212253,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7687674,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7766530,2,9,2,2,2,2,2,0,0,0,0,2,9,0,0,0
8683603,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
7778796,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
1311382,0,9,1,2,2,1,1,0,0,0,0,2,1,0,0,0
7948990,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4496855,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
4292435,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
9775859,2,9,1,1,1,2,2,0,0,0,0,2,9,0,0,0
2337222,0,9,2,2,2,2,2,0,0,0,0,9,2,0,0,0
3225709,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
8921441,9,9,2,2,2,2,2,0,0,0,0,9,9,0,0,0
2178284,2,9,2,1,2,1,2,0,0,0,0,2,9,0,50000,50000
9498157,2,9,2,1,2,1,2,0,0,0,0,2,9,0,0,0
8163043,2,9,2,1,2,1,2,0,0,0,0,2,9,0,50000,50000
